order_item_id,order_id,product_id,unit_price,unit_cost,quantity
8563,CA-2020-123540,FUR-CH-10000847,290.98,215.33,5
8564,US-2021-108315,OFF-BI-10000822,5.38,2.8,3
8565,US-2021-108315,FUR-FU-10000747,45.98,38.16,6
8566,CA-2020-134110,TEC-PH-10002350,27.99,20.15,3
8567,CA-2020-134110,OFF-PA-10000697,4.76,2.43,4
8568,US-2020-136581,OFF-PA-10002787,6.48,3.37,6
8569,CA-2020-162390,OFF-BI-10004318,172.99,93.41,7
8570,CA-2020-162390,OFF-BI-10001721,21.38,11.12,13
8571,CA-2020-162390,TEC-CO-10004202,299.99,194.99,2
8572,CA-2020-162222,OFF-PA-10003893,4.28,2.35,3
8573,CA-2018-121629,TEC-MA-10004679,332.95,239.72,5
8574,CA-2019-164623,OFF-PA-10000249,12.28,6.51,2
8575,CA-2018-159849,OFF-FA-10000053,1.89,1.85,3
8576,CA-2021-101273,OFF-AP-10000804,4.48,3.36,4
8577,CA-2021-106747,FUR-FU-10004188,102.3,75.7,1
8578,CA-2021-146164,FUR-TA-10004915,303.76,255.16,2
8579,CA-2021-146164,OFF-ST-10001228,15.58,11.68,2
8580,CA-2020-111605,OFF-LA-10002368,2.61,1.41,1
8581,CA-2018-130673,FUR-FU-10003489,8.61,5.42,3
8582,CA-2018-130673,OFF-PA-10000289,6.48,3.37,2
8583,CA-2018-130673,TEC-AC-10004227,12.99,12.21,2
8584,CA-2018-130673,OFF-ST-10000636,16.74,16.07,5
8585,CA-2018-104808,OFF-BI-10003676,10.78,5.61,2
8586,US-2021-132927,OFF-BI-10001116,5.28,2.75,7
8587,CA-2021-162015,TEC-AC-10003832,257.49,208.57,5
8588,CA-2021-162015,OFF-AP-10003040,33.62,24.88,5
8589,CA-2019-138492,OFF-ST-10002583,32.48,31.18,2
8590,CA-2021-145338,OFF-AR-10002053,2.98,2.15,2
8591,CA-2021-126676,OFF-EN-10004846,2.66,1.36,3
8592,CA-2021-101700,OFF-EN-10003134,11.68,5.84,2
8593,CA-2021-101700,FUR-FU-10001025,4.86,2.77,3
8594,CA-2021-159667,TEC-AC-10002567,79.99,51.19,3
8595,CA-2021-159667,TEC-PH-10004094,155.99,116.99,4
8596,CA-2018-111934,OFF-BI-10004364,5.94,3.27,2
8597,CA-2018-111934,OFF-PA-10000474,35.44,18.78,1
8598,US-2020-117387,OFF-BI-10004308,20.98,10.49,4
8599,CA-2018-141110,OFF-BI-10002012,1.8,0.94,3
8600,CA-2018-141110,OFF-PA-10002586,4.98,2.64,3
8601,CA-2018-141110,OFF-AP-10000692,20.27,14.59,2
8602,CA-2018-141110,OFF-BI-10001553,9.14,4.75,1
8603,US-2018-133949,TEC-PH-10004908,84.99,59.49,7
8604,US-2020-116365,TEC-AC-10002217,18.8,17.67,2
8605,US-2020-116365,TEC-AC-10002942,69.0,57.27,3
8606,US-2020-116365,TEC-PH-10002890,45.24,33.48,5
8607,CA-2021-162936,TEC-AC-10003614,11.59,7.77,2
8608,CA-2018-151946,FUR-FU-10002878,28.48,17.94,2
8609,CA-2018-151946,OFF-AP-10001626,3.89,2.88,4
8610,CA-2018-151946,FUR-BO-10003272,220.98,198.88,2
8611,CA-2018-151946,FUR-FU-10002191,6.98,3.63,2
8612,CA-2021-123624,TEC-AC-10000682,16.59,10.78,5
8613,CA-2020-146437,OFF-AR-10000588,19.84,14.68,2
8614,CA-2020-138233,TEC-AC-10002001,159.99,100.79,3
8615,CA-2020-165918,OFF-LA-10003720,3.69,1.96,2
8616,CA-2020-165918,OFF-BI-10004364,5.94,3.27,3
8617,CA-2020-165918,OFF-PA-10000100,40.99,20.9,2
8618,CA-2020-165918,OFF-BI-10004826,16.51,8.59,3
8619,CA-2021-117513,FUR-TA-10001520,71.37,59.24,7
8620,CA-2021-132437,OFF-ST-10001031,16.28,12.05,4
8621,US-2021-119319,FUR-FU-10003878,15.28,10.08,5
8622,CA-2021-104318,OFF-AP-10000358,12.98,9.22,2
8623,US-2020-114230,OFF-ST-10000876,12.44,8.96,4
8624,CA-2019-136147,OFF-BI-10004224,67.28,37.0,6
8625,CA-2019-136147,TEC-AC-10004568,27.99,22.67,5
8626,CA-2019-156118,OFF-PA-10000533,6.54,3.53,3
8627,CA-2019-164084,OFF-ST-10003638,23.42,17.1,3
8628,CA-2019-164084,TEC-AC-10002305,18.0,14.76,5
8629,CA-2019-164084,OFF-BI-10000605,3.81,2.02,2
8630,CA-2019-164084,FUR-TA-10003569,400.98,300.74,2
8631,CA-2019-164084,OFF-FA-10003059,1.81,1.21,4
8632,CA-2020-107783,FUR-BO-10004409,70.98,51.11,5
8633,CA-2020-107783,OFF-BI-10000545,760.98,380.49,6
8634,CA-2020-107783,OFF-AP-10004052,3.95,2.92,3
8635,CA-2021-159793,FUR-BO-10001798,130.98,110.02,2
8636,CA-2018-160094,OFF-AR-10004010,34.99,25.89,5
8637,CA-2018-160094,OFF-ST-10000585,165.2,122.25,5
8638,CA-2021-151281,FUR-FU-10000397,19.94,14.36,7
8639,CA-2021-118346,TEC-AC-10000736,79.99,51.19,5
8640,CA-2018-129819,OFF-BI-10004970,4.13,2.19,3
8641,US-2021-148551,OFF-BI-10000545,760.98,380.49,5
8642,CA-2021-147767,OFF-BI-10001670,37.7,18.85,6
8643,CA-2019-108259,OFF-FA-10000624,3.58,1.79,11
8644,CA-2019-108259,OFF-LA-10002945,6.3,3.4,1
8645,CA-2019-108259,OFF-BI-10000315,18.99,9.87,7
8646,CA-2019-108259,FUR-FU-10000023,5.89,3.3,1
8647,CA-2020-113341,FUR-CH-10004698,80.98,58.31,3
8648,US-2019-131842,FUR-CH-10004477,60.89,43.23,2
8649,CA-2020-164574,OFF-ST-10003816,176.19,135.67,5
8650,CA-2020-164574,OFF-BI-10002429,30.44,15.83,3
8651,CA-2018-142769,OFF-FA-10000840,1.14,0.6,5
8652,CA-2018-142769,FUR-FU-10001918,4.73,2.89,3
8653,CA-2018-142769,OFF-SU-10001574,3.65,2.56,2
8654,CA-2018-142769,TEC-AC-10001606,99.99,61.99,2
8655,CA-2018-142769,TEC-AC-10003399,36.24,21.02,4
8656,CA-2018-142769,TEC-AC-10000865,59.0,48.97,2
8657,CA-2018-142769,OFF-PA-10002923,48.94,24.47,1
8658,CA-2018-142769,OFF-AP-10004785,11.33,6.46,2
8659,CA-2020-168361,OFF-BI-10003727,4.18,2.17,1
8660,CA-2020-153185,OFF-PA-10002246,6.45,3.29,6
8661,CA-2021-124765,FUR-BO-10003965,180.98,161.07,5
8662,CA-2019-131856,FUR-FU-10000175,13.73,9.47,4
8663,CA-2019-131856,TEC-PH-10001336,128.99,91.58,6
8664,CA-2019-131856,OFF-PA-10001954,22.84,12.33,7
8665,CA-2021-126634,FUR-FU-10004973,18.84,10.93,5
8666,CA-2020-118500,OFF-SU-10004231,9.9,7.23,5
8667,CA-2020-163951,OFF-AR-10004269,4.13,2.97,5
8668,CA-2020-149916,OFF-BI-10004002,17.3,9.0,4
8669,CA-2020-149916,TEC-MA-10000752,14.45,7.8,1
8670,CA-2019-158918,OFF-PA-10004947,4.28,2.35,4
8671,US-2018-159611,FUR-FU-10004904,75.98,66.86,3
8672,US-2018-159611,OFF-ST-10002790,73.85,71.63,2
8673,CA-2021-163265,OFF-FA-10004854,11.48,6.08,2
8674,CA-2021-163265,FUR-CH-10004063,285.98,203.05,3
8675,CA-2021-163265,OFF-ST-10000642,20.98,19.51,3
8676,CA-2021-163265,OFF-AR-10004078,5.84,4.09,6
8677,CA-2021-163265,FUR-FU-10004270,19.23,11.35,1
8678,CA-2021-141705,FUR-TA-10004607,147.83,119.74,5
8679,CA-2020-112739,OFF-BI-10001132,5.38,2.74,8
8680,CA-2020-112739,TEC-AC-10001714,39.89,25.13,5
8681,CA-2020-143805,OFF-AP-10002945,300.65,201.44,7
8682,CA-2020-143805,OFF-SU-10004664,8.14,5.78,5
8683,CA-2018-133634,TEC-AC-10002550,15.93,10.51,3
8684,CA-2021-101665,OFF-AR-10002335,2.58,1.91,2
8685,CA-2020-155446,TEC-AC-10001445,3.03,2.39,7
8686,CA-2021-137323,OFF-ST-10003996,16.06,11.88,6
8687,CA-2020-144015,OFF-SU-10003505,115.86,110.07,2
8688,CA-2020-144015,OFF-FA-10000624,3.58,1.79,5
8689,CA-2020-144015,OFF-PA-10002870,6.24,3.43,2
8690,CA-2018-101427,OFF-AR-10002257,3.34,2.3,3
8691,CA-2020-136770,TEC-PH-10003580,216.58,158.1,2
8692,CA-2020-136770,TEC-PH-10001530,205.99,148.31,2
8693,CA-2020-136770,TEC-AC-10000420,69.99,46.19,5
8694,CA-2020-118311,TEC-AC-10000892,90.0,57.6,5
8695,US-2018-112795,OFF-PA-10001934,6.48,3.3,3
8696,CA-2021-127096,FUR-TA-10003473,376.13,289.62,1
8697,CA-2021-119284,TEC-PH-10001051,99.99,70.99,3
8698,CA-2021-119284,FUR-FU-10004351,9.74,5.45,4
8699,CA-2021-119284,FUR-TA-10004152,100.8,74.59,2
8700,CA-2021-119284,TEC-PH-10000560,349.99,251.99,8
8701,CA-2021-119284,OFF-AP-10004249,11.97,8.74,8
8702,CA-2021-119284,OFF-ST-10001490,178.47,124.93,1
8703,CA-2021-119284,OFF-PA-10000312,22.84,12.33,5
8704,CA-2019-133494,OFF-AP-10002906,2.22,1.55,2
8705,CA-2020-111318,TEC-PH-10004100,17.99,12.95,8
8706,US-2018-132745,OFF-FA-10000254,4.71,4.71,1
8707,CA-2018-146815,FUR-CH-10004289,95.98,79.66,2
8708,CA-2018-146815,OFF-AR-10003469,1.76,0.92,2
8709,CA-2018-119144,TEC-PH-10004188,24.99,24.49,4
8710,CA-2018-119144,FUR-BO-10004015,119.99,93.59,3
8711,CA-2018-119144,OFF-ST-10000991,114.97,111.52,3
8712,CA-2018-105648,FUR-TA-10002958,260.98,216.61,3
8713,US-2019-145422,FUR-BO-10002213,140.98,129.7,3
8714,CA-2021-136623,TEC-PH-10000004,14.99,11.09,6
8715,CA-2021-136623,OFF-BI-10003708,7.45,4.1,5
8716,CA-2021-121678,OFF-BI-10002949,6.08,3.22,1
8717,CA-2020-120824,OFF-AP-10001242,80.48,56.34,4
8718,CA-2020-120824,FUR-FU-10001424,8.73,5.76,2
8719,CA-2020-120824,OFF-AR-10003469,1.76,0.92,8
8720,CA-2020-120824,OFF-PA-10000232,6.48,3.3,3
8721,CA-2020-120824,FUR-CH-10000229,270.98,249.3,2
8722,CA-2020-120824,OFF-ST-10002562,9.38,6.75,9
8723,CA-2020-120824,OFF-BI-10001525,3.81,2.1,2
8724,US-2020-135209,OFF-PA-10002986,6.68,3.47,7
8725,US-2020-135209,OFF-PA-10000143,5.28,2.75,6
8726,CA-2021-148145,OFF-AR-10003752,11.55,6.24,4
8727,CA-2019-103870,TEC-AC-10002370,1.97,1.34,3
8728,CA-2019-103870,FUR-FU-10002030,22.23,12.45,3
8729,CA-2019-103870,FUR-BO-10002853,81.94,61.46,2
8730,CA-2019-103870,OFF-ST-10002562,9.38,6.75,3
8731,CA-2019-103870,TEC-AC-10004227,12.99,12.21,7
8732,CA-2019-111017,OFF-SU-10002573,17.53,12.27,3
8733,CA-2021-116988,OFF-PA-10003848,6.48,3.37,3
8734,CA-2021-116988,FUR-FU-10001290,42.1,28.63,3
8735,CA-2021-116988,TEC-AC-10003832,257.49,208.57,5
8736,US-2018-169390,OFF-ST-10001558,16.24,13.8,4
8737,CA-2020-168774,OFF-ST-10001490,178.47,124.93,3
8738,CA-2021-161592,OFF-BI-10003669,5.4,2.81,5
8739,US-2021-131961,OFF-AR-10004441,4.14,2.4,4
8740,US-2021-131961,TEC-PH-10001924,69.99,52.49,2
8741,CA-2020-102498,OFF-AR-10004456,14.64,10.39,5
8742,CA-2019-113222,OFF-BI-10001890,3.58,1.86,3
8743,US-2019-144771,FUR-FU-10000629,13.79,8.0,1
8744,US-2019-144771,TEC-AC-10002323,22.1,19.23,3
8745,CA-2019-162376,OFF-AR-10003056,4.28,3.04,4
8746,CA-2019-162376,OFF-PA-10000300,19.98,10.59,3
8747,CA-2021-128076,FUR-FU-10000293,105.29,98.97,2
8748,CA-2021-128076,OFF-BI-10003638,19.35,10.45,2
8749,CA-2021-128076,TEC-MA-10002109,149.99,100.49,2
8750,US-2019-163825,OFF-BI-10003527,1270.99,635.5,3
8751,US-2019-163825,TEC-PH-10004922,66.99,50.24,2
8752,CA-2020-105662,OFF-PA-10001001,29.14,15.44,4
8753,CA-2020-105662,TEC-PH-10001198,73.95,52.5,3
8754,CA-2021-152198,OFF-LA-10000443,3.69,1.96,6
8755,CA-2021-152198,OFF-BI-10003669,5.4,2.81,3
8756,CA-2021-152198,OFF-BI-10001628,10.43,5.74,2
8757,CA-2020-114307,OFF-AP-10002350,18.84,13.56,2
8758,CA-2020-114307,OFF-PA-10004100,6.48,3.37,8
8759,CA-2020-114307,FUR-FU-10000794,9.14,6.03,3
8760,CA-2020-114307,OFF-BI-10002012,1.8,0.94,3
8761,CA-2020-159891,OFF-BI-10003527,1270.99,635.5,1
8762,CA-2020-159891,OFF-EN-10004483,15.67,8.31,8
8763,CA-2020-112578,OFF-ST-10003722,14.03,9.96,1
8764,CA-2020-112578,OFF-SU-10002557,13.98,10.35,2
8765,CA-2019-107083,OFF-AR-10002257,3.34,2.3,2
8766,CA-2019-107083,OFF-BI-10000756,4.24,2.12,2
8767,CA-2019-107083,OFF-AP-10004136,40.98,30.74,3
8768,CA-2019-107083,OFF-BI-10002194,7.98,4.23,5
8769,CA-2019-151722,TEC-AC-10000892,90.0,57.6,4
8770,CA-2020-151148,TEC-PH-10001870,61.23,45.92,3
8771,CA-2020-151148,FUR-CH-10002304,25.98,19.49,4
8772,CA-2021-115882,OFF-AP-10002534,294.62,212.13,4
8773,CA-2021-115882,OFF-PA-10001125,30.98,17.04,3
8774,CA-2019-132276,OFF-AP-10000804,4.48,3.36,6
8775,CA-2019-132276,OFF-BI-10002982,6.81,3.54,2
8776,CA-2020-163636,OFF-AR-10001547,2.21,1.61,2
8777,CA-2020-102813,FUR-CH-10000665,150.98,105.69,5
8778,CA-2020-102813,OFF-PA-10000520,6.48,3.37,8
8779,CA-2021-135377,FUR-BO-10004015,119.99,93.59,3
8780,CA-2019-165813,OFF-ST-10004258,12.21,8.91,3
8781,CA-2019-133585,OFF-AR-10003696,34.58,24.55,2
8782,CA-2019-133585,FUR-BO-10001811,300.98,210.69,6
8783,CA-2020-116911,OFF-BI-10001249,6.38,3.45,4
8784,CA-2020-116911,FUR-TA-10003473,376.13,289.62,3
8785,US-2021-129224,OFF-LA-10003190,2.88,1.47,2
8786,CA-2021-145765,TEC-PH-10001305,48.99,35.27,5
8787,CA-2021-145765,OFF-PA-10001534,6.48,3.37,3
8788,CA-2021-145765,TEC-AC-10000844,84.99,54.39,4
8789,CA-2021-126914,FUR-CH-10000847,290.98,215.33,3
8790,CA-2021-126914,FUR-BO-10000468,48.58,40.81,2
8791,CA-2019-169572,OFF-BI-10002799,5.18,2.8,9
8792,CA-2021-162075,TEC-PH-10001557,95.99,70.07,7
8793,CA-2018-162992,OFF-LA-10001934,7.31,3.87,2
8794,CA-2018-162992,OFF-FA-10004248,4.51,2.75,5
8795,CA-2018-162992,TEC-PH-10001944,145.95,102.16,5
8796,CA-2018-162992,TEC-PH-10002085,65.99,48.83,4
8797,CA-2020-106397,OFF-PA-10003441,6.48,3.37,2
8798,CA-2020-106397,OFF-AR-10004602,22.99,16.55,2
8799,US-2020-150140,TEC-PH-10002555,258.95,191.62,5
8800,CA-2018-116666,TEC-CO-10001449,599.99,311.99,5
8801,CA-2021-148992,OFF-PA-10004285,6.68,3.47,2
8802,CA-2020-140935,TEC-PH-10000562,110.99,79.91,2
8803,CA-2020-140935,FUR-BO-10003966,170.98,143.62,2
8804,CA-2018-157644,TEC-AC-10003614,11.59,7.77,3
8805,CA-2018-157644,OFF-LA-10003148,6.3,3.4,3
8806,US-2021-100398,OFF-BI-10002133,42.8,21.83,3
8807,CA-2020-113082,FUR-FU-10002813,20.24,12.95,2
8808,US-2021-110646,OFF-BI-10004330,36.98,20.34,3
8809,US-2021-110646,TEC-PH-10002807,39.55,19.77,5
8810,US-2021-110646,OFF-LA-10001404,3.69,1.96,5
8811,CA-2021-120614,OFF-PA-10004911,9.38,4.88,4
8812,US-2020-140172,OFF-AP-10004233,76.72,52.94,3
8813,US-2020-140172,OFF-AR-10002766,2.78,2.03,5
8814,CA-2019-127754,FUR-CH-10003199,110.98,84.34,3
8815,CA-2019-144274,TEC-PH-10003012,153.99,109.33,2
8816,CA-2019-144274,OFF-PA-10001583,7.35,3.9,6
8817,CA-2019-144274,OFF-AR-10001940,3.28,1.87,4
8818,CA-2019-144274,OFF-EN-10003286,8.28,4.39,2
8819,CA-2019-144274,OFF-PA-10003441,6.48,3.37,6
8820,CA-2019-142930,OFF-PA-10003395,104.85,54.52,4
8821,CA-2021-100622,TEC-CO-10003236,599.99,323.99,2
8822,CA-2021-100622,OFF-BI-10002982,6.81,3.54,2
8823,CA-2021-100622,OFF-AR-10004010,34.99,25.89,2
8824,CA-2021-100622,OFF-PA-10002947,6.68,3.47,2
8825,CA-2021-117156,OFF-EN-10003845,3.69,1.99,3
8826,CA-2019-115399,OFF-LA-10003190,2.88,1.47,3
8827,US-2018-157847,OFF-PA-10002986,6.68,3.47,5
8828,US-2018-157847,OFF-PA-10001593,5.98,3.29,7
8829,CA-2019-115168,OFF-PA-10000528,5.28,2.9,2
8830,CA-2018-109680,OFF-ST-10001932,193.17,166.13,2
8831,CA-2020-167983,OFF-BI-10003727,4.18,2.17,10
8832,CA-2019-145324,FUR-FU-10002759,19.98,12.79,2
8833,CA-2019-153423,OFF-BI-10000545,760.98,380.49,2
8834,US-2021-132675,OFF-ST-10004950,15.51,11.63,1
8835,US-2021-132675,TEC-PH-10003171,44.95,32.36,2
8836,US-2021-132675,OFF-AR-10000614,3.57,2.64,4
8837,US-2021-132675,OFF-AR-10000034,4.24,2.59,3
8838,US-2021-132675,OFF-LA-10003766,3.15,1.64,5
8839,CA-2018-153808,OFF-AR-10001725,23.65,17.5,3
8840,CA-2018-153808,OFF-BI-10002794,40.98,20.9,2
8841,CA-2018-153808,TEC-AC-10004171,99.99,55.99,3
8842,US-2020-112396,TEC-AC-10003628,29.99,16.79,3
8843,US-2020-112396,TEC-AC-10004761,15.93,10.35,2
8844,CA-2018-141173,OFF-ST-10000885,13.43,10.07,5
8845,CA-2021-156664,OFF-BI-10004209,8.04,4.42,3
8846,CA-2021-156664,OFF-FA-10002988,2.01,1.03,3
8847,CA-2021-156664,OFF-PA-10002222,22.84,12.33,5
8848,CA-2021-156664,OFF-AP-10004487,81.32,58.55,2
8849,CA-2019-140718,TEC-PH-10003505,92.8,65.89,1
8850,CA-2019-140718,FUR-FU-10000076,19.98,11.39,10
8851,CA-2019-140718,OFF-BI-10004728,4.82,2.6,2
8852,CA-2019-140718,OFF-PA-10002250,5.87,3.05,2
8853,CA-2018-119977,OFF-PA-10003823,30.98,17.04,4
8854,US-2019-115343,OFF-SU-10000898,13.9,9.87,5
8855,US-2019-115343,TEC-AC-10003832,257.49,208.57,3
8856,CA-2021-163671,OFF-BI-10001679,8.88,4.44,3
8857,CA-2021-135909,TEC-AC-10002335,34.99,28.34,6
8858,CA-2021-135909,TEC-PH-10003187,19.99,19.99,2
8859,CA-2021-135909,OFF-BI-10003527,1270.99,635.5,5
8860,US-2021-114356,TEC-PH-10003171,44.95,32.36,1
8861,CA-2019-125934,OFF-LA-10000414,10.35,5.38,3
8862,CA-2019-125934,FUR-FU-10002107,2.23,1.25,4
8863,CA-2019-125934,OFF-BI-10004593,52.4,28.3,4
8864,CA-2019-125934,OFF-AP-10003860,27.76,20.26,4
8865,CA-2019-125934,OFF-PA-10000556,6.48,3.37,6
8866,CA-2019-158148,OFF-AP-10003281,12.09,8.46,3
8867,CA-2018-120411,FUR-BO-10004218,140.98,112.78,5
8868,CA-2018-120411,TEC-PH-10002185,6.95,3.82,2
8869,CA-2020-158260,TEC-MA-10003176,429.0,304.59,2
8870,CA-2021-101805,OFF-BI-10002003,3.98,2.11,5
8871,CA-2021-101805,FUR-FU-10000023,5.89,3.3,12
8872,CA-2021-101805,OFF-ST-10002756,135.31,133.96,4
8873,US-2018-105137,TEC-MA-10002694,169.99,86.69,2
8874,US-2018-105137,OFF-BI-10002429,30.44,15.83,2
8875,CA-2021-142489,OFF-BI-10003684,21.99,11.0,5
8876,US-2020-141264,OFF-SU-10003505,115.86,110.07,2
8877,US-2020-141264,OFF-AP-10002534,294.62,212.13,1
8878,CA-2021-126928,TEC-MA-10004626,120.0,63.6,4
8879,CA-2021-126928,OFF-ST-10000615,11.35,8.17,3
8880,US-2019-107944,OFF-PA-10000659,17.52,9.11,11
8881,US-2019-107944,TEC-AC-10000736,79.99,51.19,3
8882,CA-2020-135594,TEC-AC-10003038,8.95,7.25,7
8883,US-2021-115252,TEC-PH-10004071,9.99,7.29,2
8884,US-2021-115252,OFF-PA-10001667,5.98,3.29,3
8885,CA-2018-107398,OFF-BI-10001982,5.44,2.77,4
8886,CA-2018-107398,OFF-BI-10004141,3.18,1.72,3
8887,CA-2018-107398,OFF-BI-10002103,8.69,4.69,8
8888,CA-2018-169642,OFF-ST-10002574,138.14,138.14,2
8889,CA-2021-103968,FUR-FU-10003394,69.96,58.07,9
8890,CA-2020-147256,TEC-PH-10003072,149.99,76.49,3
8891,CA-2020-147256,OFF-AP-10003057,275.37,167.98,7
8892,CA-2020-162159,FUR-CH-10001146,60.89,45.67,2
8893,CA-2019-111038,FUR-CH-10003973,371.76,267.67,9
8894,CA-2018-124723,FUR-TA-10001307,349.45,223.65,2
8895,CA-2020-167241,FUR-FU-10004071,104.01,89.45,3
8896,CA-2020-167241,OFF-ST-10001505,5.98,4.96,3
8897,CA-2020-167241,TEC-PH-10004614,69.0,51.75,3
8898,CA-2020-167241,OFF-PA-10004911,9.38,4.88,4
8899,CA-2019-163237,TEC-PH-10003601,164.99,115.49,3
8900,CA-2019-163237,OFF-LA-10004545,12.53,6.64,2
8901,CA-2020-150483,FUR-FU-10001379,26.72,14.96,3
8902,CA-2020-150483,OFF-PA-10001846,5.78,2.95,4
8903,CA-2020-150483,FUR-CH-10000422,90.99,76.43,3
8904,CA-2020-150483,OFF-PA-10004621,6.48,3.37,2
8905,US-2020-126431,OFF-LA-10001474,30.53,16.49,1
8906,US-2020-126431,TEC-AC-10001635,10.28,8.22,3
8907,US-2020-126431,OFF-PA-10001950,8.34,4.59,9
8908,CA-2020-139934,TEC-PH-10001552,11.96,8.61,7
8909,CA-2019-109603,OFF-PA-10003790,22.84,12.33,8
8910,CA-2021-160661,OFF-LA-10002475,7.31,3.87,3
8911,CA-2021-102610,TEC-AC-10000303,39.99,26.79,3
8912,CA-2021-102610,TEC-PH-10000127,19.99,19.59,9
8913,CA-2021-102610,OFF-BI-10004364,5.94,3.27,2
8914,CA-2021-102610,OFF-LA-10002195,3.08,1.6,2
8915,US-2020-144057,OFF-ST-10001490,178.47,124.93,6
8916,US-2020-144057,OFF-BI-10002852,16.48,8.4,4
8917,US-2020-144057,OFF-AP-10000390,60.98,45.13,4
8918,US-2020-144057,OFF-PA-10004327,47.9,24.91,2
8919,US-2020-144057,OFF-BI-10002353,15.44,7.72,6
8920,CA-2018-160276,FUR-FU-10003192,88.84,65.74,2
8921,CA-2018-132983,TEC-AC-10000736,79.99,51.19,2
8922,CA-2020-145709,TEC-PH-10003095,21.95,10.98,3
8923,CA-2020-145709,FUR-FU-10002885,4.82,2.99,3
8924,CA-2021-133928,OFF-BI-10001525,3.81,2.1,4
8925,CA-2020-168032,TEC-PH-10004241,449.99,323.99,4
8926,CA-2020-168032,OFF-BI-10000546,2.88,1.47,3
8927,CA-2020-168032,FUR-TA-10004256,417.4,388.18,3
8928,CA-2019-143616,OFF-AR-10002067,19.84,14.68,5
8929,US-2019-168704,FUR-TA-10000688,217.85,180.82,4
8930,US-2019-168704,FUR-TA-10002530,150.98,128.33,2
8931,US-2019-168704,TEC-PH-10001061,99.99,73.99,3
8932,CA-2021-143252,FUR-FU-10001057,19.99,15.39,5
8933,CA-2021-143252,TEC-AC-10002331,9.78,6.16,3
8934,CA-2020-102134,FUR-FU-10003724,8.37,6.19,2
8935,CA-2021-130036,OFF-PA-10000528,5.28,2.9,3
8936,CA-2021-130036,TEC-AC-10001908,99.99,64.99,14
8937,CA-2019-134117,OFF-AR-10003903,40.97,30.32,5
8938,CA-2019-134117,TEC-PH-10004908,84.99,59.49,2
8939,CA-2019-134117,OFF-AR-10001940,3.28,1.87,5
8940,CA-2019-134117,OFF-BI-10002026,58.1,30.79,2
8941,CA-2018-130918,OFF-SU-10003936,3.18,3.15,3
8942,CA-2020-159023,OFF-BI-10002813,1.98,1.09,7
8943,CA-2020-159023,TEC-MA-10003337,199.99,143.99,3
8944,CA-2021-111717,FUR-CH-10001545,113.98,95.74,3
8945,CA-2018-154592,OFF-PA-10000062,54.96,28.03,3
8946,CA-2018-128622,OFF-SU-10001574,3.65,2.56,3
8947,CA-2021-148355,OFF-PA-10001972,6.48,3.37,3
8948,CA-2021-148355,OFF-BI-10000201,2.46,1.23,5
8949,CA-2018-132913,OFF-AP-10003278,13.97,10.34,1
8950,CA-2021-150910,FUR-TA-10002903,259.71,197.38,6
8951,CA-2021-150910,TEC-AC-10001013,29.29,19.62,2
8952,CA-2021-150910,OFF-ST-10000918,10.9,8.07,3
8953,CA-2021-150910,OFF-AR-10001419,4.13,2.89,7
8954,CA-2021-150910,OFF-AP-10003266,14.81,8.59,5
8955,CA-2018-156790,FUR-BO-10000468,48.58,40.81,4
8956,CA-2018-126480,OFF-PA-10004610,4.28,2.35,2
8957,CA-2021-105620,FUR-FU-10004963,8.75,5.07,3
8958,CA-2021-105620,TEC-MA-10004626,120.0,63.6,2
8959,CA-2021-150266,TEC-PH-10003437,74.99,52.49,5
8960,CA-2021-150266,OFF-AP-10002867,67.84,49.52,5
8961,CA-2021-150266,FUR-CH-10002126,243.98,175.67,5
8962,CA-2021-150266,OFF-AR-10001761,5.84,3.74,4
8963,CA-2020-157280,FUR-FU-10004665,136.98,101.37,2
8964,CA-2020-157280,TEC-AC-10000057,29.99,23.69,3
8965,CA-2020-157280,FUR-FU-10003806,151.36,136.22,5
8966,CA-2021-106691,OFF-BI-10000145,3.12,1.59,2
8967,CA-2020-134180,TEC-AC-10000892,90.0,57.6,1
8968,CA-2020-134180,FUR-CH-10004886,95.95,69.08,7
8969,CA-2018-166730,OFF-ST-10002554,48.91,47.93,1
8970,CA-2021-157469,OFF-AR-10001662,2.74,2.0,9
8971,CA-2021-157469,TEC-PH-10004531,125.99,88.19,2
8972,CA-2021-122308,FUR-CH-10000665,150.98,105.69,2
8973,US-2018-149034,TEC-AC-10003023,59.37,48.68,1
8974,CA-2021-159226,FUR-BO-10004709,57.98,45.22,7
8975,CA-2021-156622,OFF-PA-10000477,6.48,3.37,7
8976,CA-2021-156622,OFF-PA-10002923,48.94,24.47,2
8977,CA-2021-156622,FUR-TA-10003008,182.55,158.82,1
8978,CA-2021-156622,OFF-BI-10003707,15.26,7.63,2
8979,CA-2018-119529,OFF-BI-10000546,2.88,1.47,2
8980,CA-2019-150413,OFF-BI-10000404,8.6,4.56,1
8981,CA-2018-108182,OFF-BI-10001196,22.38,11.86,2
8982,CA-2020-110898,OFF-AP-10001626,3.89,2.88,3
8983,CA-2020-110898,OFF-BI-10004656,2.16,1.12,4
8984,CA-2020-110898,FUR-FU-10003773,79.52,70.77,5
8985,CA-2020-110898,FUR-TA-10000849,145.98,122.62,2
8986,CA-2019-123092,FUR-FU-10000222,32.48,21.76,3
8987,CA-2019-123092,OFF-BI-10001718,63.98,33.91,5
